DATE,DEX,NUMBER_OF_SWAPS,PCT_SHARE
2023-12-02 00:00:00.000,aerodrome,2493.0,0.2779230132071959
2023-12-02 00:00:00.000,alienbase,791.0,0.08818175027953949
2023-12-02 00:00:00.000,balancer,8553.0,0.9535000128203556
2023-12-02 00:00:00.000,baseswap,7700.0,0.8584064186503845
2023-12-02 00:00:00.000,beethoven-x,1054.0,0.11750134613733834
2023-12-02 00:00:00.000,biswap,9090.0,1.0133654994197394
2023-12-02 00:00:00.000,camelot,16368.0,1.8247267870739599
2023-12-02 00:00:00.000,curve,3414.0,0.3805973393860276
2023-12-02 00:00:00.000,dackieswap,667.0,0.07435806249867616
2023-12-02 00:00:00.000,dodo,4833.0,0.5387893793944556
2023-12-02 00:00:00.000,fraxswap,478.0,0.053288086768166716
2023-12-02 00:00:00.000,gmx,1049.0,0.11694393937198096
2023-12-02 00:00:00.000,hashflow,1974.0,0.22006419096309857
2023-12-02 00:00:00.000,kyberswap,1855.0,0.20679790994759265
2023-12-02 00:00:00.000,level-finance,8.0,0.0008918508245718279
2023-12-02 00:00:00.000,maverick,3252.0,0.36253736018844807
2023-12-02 00:00:00.000,pancakeswap,523791.0,58.392929406662795
2023-12-02 00:00:00.000,pangolin,3546.0,0.3953128779914628
2023-12-02 00:00:00.000,quickswap,55033.0,6.135153303582676
2023-12-02 00:00:00.000,ramses-v2,3784.0,0.42184544002247465
2023-12-02 00:00:00.000,sparta,1182.0,0.1317709593304876
2023-12-02 00:00:00.000,sushiswap,16527.0,1.8424523222123252
2023-12-02 00:00:00.000,swapbased,604.0,0.06733473725517301
2023-12-02 00:00:00.000,synthetix,29.0,0.0032329592390728766
2023-12-02 00:00:00.000,trader joe,23426.0,2.611562177052455
2023-12-02 00:00:00.000,uniswap,186546.0,20.796400490072028
2023-12-02 00:00:00.000,velodrome,5381.0,0.5998811608776258
2023-12-02 00:00:00.000,voodoo,233.0,0.025975155265654488
2023-12-02 00:00:00.000,woofi,12582.0,1.4026583843453426
2023-12-02 00:00:00.000,zyberswap,768.0,0.0856176791588955
2023-12-03 00:00:00.000,aerodrome,2293.0,0.253258508127356
2023-12-03 00:00:00.000,alienbase,962.0,0.10625149795835868
2023-12-03 00:00:00.000,balancer,8888.0,0.9816666464177672
2023-12-03 00:00:00.000,baseswap,6457.0,0.7131662394148878
2023-12-03 00:00:00.000,beethoven-x,1149.0,0.12690537542011862
2023-12-03 00:00:00.000,biswap,11775.0,1.3005315888354196
2023-12-03 00:00:00.000,camelot,15950.0,1.76165425409129
2023-12-03 00:00:00.000,curve,2554.0,0.2820855777397589
2023-12-03 00:00:00.000,dackieswap,814.0,0.08990511365707274
2023-12-03 00:00:00.000,dodo,4915.0,0.5428545867623004
2023-12-03 00:00:00.000,fraxswap,596.0,0.06582733137544883
2023-12-03 00:00:00.000,gmx,1013.0,0.11188437362974776
2023-12-03 00:00:00.000,hashflow,1825.0,0.20156859020166798
2023-12-03 00:00:00.000,kyberswap,1757.0,0.19405808930648255
2023-12-03 00:00:00.000,level-finance,26.0,0.002871662106982667
2023-12-03 00:00:00.000,maverick,4032.0,0.44532852366746595
2023-12-03 00:00:00.000,pancakeswap,525043.0,57.99023413986541
2023-12-03 00:00:00.000,pangolin,3934.0,0.4345045664949928
2023-12-03 00:00:00.000,quickswap,56890.0,6.283417587163228
2023-12-03 00:00:00.000,ramses-v2,3460.0,0.38215195731384727
2023-12-03 00:00:00.000,sparta,954.0,0.10536790961774864
2023-12-03 00:00:00.000,sushiswap,18740.0,2.069805687879046
2023-12-03 00:00:00.000,swapbased,688.0,0.07598859729246442
2023-12-03 00:00:00.000,synthetix,31.0,0.003423904819863949
2023-12-03 00:00:00.000,trader joe,23871.0,2.636517159837817
2023-12-03 00:00:00.000,uniswap,186839.0,20.636095246405176
2023-12-03 00:00:00.000,velodrome,6007.0,0.6634643952555724
2023-12-03 00:00:00.000,woofi,13239.0,1.462228255167059
2023-12-03 00:00:00.000,zyberswap,697.0,0.07698263417565074
2023-12-04 00:00:00.000,aerodrome,2694.0,0.22441135751378205
2023-12-04 00:00:00.000,alienbase,578.0,0.04814764834557017
2023-12-04 00:00:00.000,balancer,14421.0,1.2012754961790093
2023-12-04 00:00:00.000,baseswap,5040.0,0.41983416550462566
2023-12-04 00:00:00.000,beethoven-x,1085.0,0.09038096618502359
2023-12-04 00:00:00.000,biswap,19769.0,1.6467661940200287
2023-12-04 00:00:00.000,camelot,29007.0,2.416295563252515
2023-12-04 00:00:00.000,curve,5041.0,0.41991746593428925
2023-12-04 00:00:00.000,dackieswap,781.0,0.06505763556728425
2023-12-04 00:00:00.000,dodo,7875.0,0.6559908836009776
2023-12-04 00:00:00.000,fraxswap,1159.0,0.09654519798013118
2023-12-04 00:00:00.000,gmx,2513.0,0.20933397974466753
2023-12-04 00:00:00.000,hashflow,2316.0,0.19292379510093513
2023-12-04 00:00:00.000,kyberswap,2030.0,0.1690998722171409
2023-12-04 00:00:00.000,level-finance,40.0,0.0033320171865446483
2023-12-04 00:00:00.000,maverick,3024.0,0.2519004993027754
2023-12-04 00:00:00.000,pancakeswap,626489.0,52.186802879529246
2023-12-04 00:00:00.000,pangolin,7399.0,0.6163398790810963
2023-12-04 00:00:00.000,quickswap,74258.0,6.1857233059608125
2023-12-04 00:00:00.000,ramses-v2,6922.0,0.5766055741315513
2023-12-04 00:00:00.000,sparta,1336.0,0.11128937403059125
2023-12-04 00:00:00.000,sushiswap,21775.0,1.8138668559252429
2023-12-04 00:00:00.000,swapbased,585.0,0.04873075135321548
2023-12-04 00:00:00.000,synthetix,72.0,0.005997630935780367
2023-12-04 00:00:00.000,trader joe,40716.0,3.391660294183797
2023-12-04 00:00:00.000,uniswap,297058.0,24.745059035014503
2023-12-04 00:00:00.000,velodrome,8173.0,0.6808144116407353
2023-12-04 00:00:00.000,voodoo,154.0,0.012828266168196895
2023-12-04 00:00:00.000,woofi,17053.0,1.420522227053647
2023-12-04 00:00:00.000,zyberswap,1111.0,0.0925467773562776
2023-12-05 00:00:00.000,aerodrome,2546.0,0.21140262235570276
2023-12-05 00:00:00.000,alienbase,521.0,0.0432603166721607
2023-12-05 00:00:00.000,balancer,9831.0,0.8162997566295812
2023-12-05 00:00:00.000,baseswap,4745.0,0.3939927113424233
2023-12-05 00:00:00.000,beethoven-x,1067.0,0.08859646427868612
2023-12-05 00:00:00.000,biswap,18979.0,1.5758878121323185
2023-12-05 00:00:00.000,camelot,27306.0,2.2673055797505186
2023-12-05 00:00:00.000,curve,4369.0,0.36277221408957794
2023-12-05 00:00:00.000,dackieswap,875.0,0.07265408270276509
2023-12-05 00:00:00.000,dodo,6672.0,0.5539977597632556
2023-12-05 00:00:00.000,fraxswap,794.0,0.06592839047542341
2023-12-05 00:00:00.000,gmx,2332.0,0.19363350955754077
2023-12-05 00:00:00.000,hashflow,1753.0,0.14555726511765393
2023-12-05 00:00:00.000,kyberswap,1892.0,0.15709888511272177
2023-12-05 00:00:00.000,level-finance,26.0,0.0021588641717393054
2023-12-05 00:00:00.000,maverick,2933.0,0.24353648521966859
2023-12-05 00:00:00.000,pancakeswap,658237.0,54.655549069737134
2023-12-05 00:00:00.000,pangolin,9598.0,0.796953012321302
2023-12-05 00:00:00.000,quickswap,69704.0,5.787748777958329
2023-12-05 00:00:00.000,ramses-v2,5775.0,0.4795169458382496
2023-12-05 00:00:00.000,sparta,1017.0,0.08444480240995668
2023-12-05 00:00:00.000,sushiswap,21143.0,1.7555717378109281
2023-12-05 00:00:00.000,swapbased,426.0,0.03537215912157477
2023-12-05 00:00:00.000,synthetix,34.0,0.0028231300707360152
2023-12-05 00:00:00.000,trader joe,43703.0,3.6288015729816485
2023-12-05 00:00:00.000,uniswap,284307.0,23.60693061825718
2023-12-05 00:00:00.000,velodrome,7852.0,0.6519769798652703
2023-12-05 00:00:00.000,voodoo,638.0,0.05297520544498758
2023-12-05 00:00:00.000,woofi,14273.0,1.1851333970475042
2023-12-05 00:00:00.000,zyberswap,989.0,0.0821198717634682
2023-12-06 00:00:00.000,aerodrome,2311.0,0.19127152942734413
2023-12-06 00:00:00.000,alienbase,413.0,0.034182233515141984
2023-12-06 00:00:00.000,balancer,9602.0,0.7947162378024052
2023-12-06 00:00:00.000,baseswap,3088.0,0.25558047722701804
2023-12-06 00:00:00.000,beethoven-x,1036.0,0.08574526373289854
2023-12-06 00:00:00.000,biswap,25263.0,2.090909843324533
2023-12-06 00:00:00.000,camelot,21676.0,1.794029282504159
2023-12-06 00:00:00.000,curve,4649.0,0.384777732716453
2023-12-06 00:00:00.000,dackieswap,727.0,0.060170662870479966
2023-12-06 00:00:00.000,dodo,6215.0,0.5143888166988073
2023-12-06 00:00:00.000,fraxswap,981.0,0.0811931503107852
2023-12-06 00:00:00.000,gmx,2305.0,0.19077493523584085
2023-12-06 00:00:00.000,hashflow,1516.0,0.1254727990531604
2023-12-06 00:00:00.000,kyberswap,1828.0,0.15129569701133064
2023-12-06 00:00:00.000,level-finance,40.0,0.0033106279433551557
2023-12-06 00:00:00.000,maverick,2637.0,0.21825314716568864
2023-12-06 00:00:00.000,pancakeswap,655170.0,54.22560274119994
2023-12-06 00:00:00.000,pangolin,15541.0,1.286261721692062
2023-12-06 00:00:00.000,quickswap,71749.0,5.938356107694727
2023-12-06 00:00:00.000,ramses-v2,5251.0,0.43460268326394813
2023-12-06 00:00:00.000,sparta,940.0,0.07779975666884617
2023-12-06 00:00:00.000,sushiswap,18684.0,1.5463943123411932
2023-12-06 00:00:00.000,swapbased,450.0,0.03724456436274551
2023-12-06 00:00:00.000,synthetix,32.0,0.0026485023546841246
2023-12-06 00:00:00.000,trader joe,57457.0,4.75546874353393
2023-12-06 00:00:00.000,uniswap,274133.0,22.688809249894472
2023-12-06 00:00:00.000,velodrome,7311.0,0.6051000223467387
2023-12-06 00:00:00.000,voodoo,375.0,0.03103713696895459
2023-12-06 00:00:00.000,woofi,16051.0,1.3284722279698402
2023-12-06 00:00:00.000,zyberswap,799.0,0.06612979316851923
2023-12-07 00:00:00.000,aerodrome,4052.0,0.36649053654865765
2023-12-07 00:00:00.000,alienbase,765.0,0.0691918214362594
2023-12-07 00:00:00.000,balancer,12967.0,1.1728239850509488
2023-12-07 00:00:00.000,baseswap,4955.0,0.4481640198910658
2023-12-07 00:00:00.000,beethoven-x,1175.0,0.10627501985307818
2023-12-07 00:00:00.000,biswap,16565.0,1.4982516628648852
2023-12-07 00:00:00.000,camelot,24749.0,2.2384684819947505
2023-12-07 00:00:00.000,curve,4372.0,0.3954335206788577
2023-12-07 00:00:00.000,dackieswap,857.0,0.07751292937369192
2023-12-07 00:00:00.000,dodo,5652.0,0.5112054571996577
2023-12-07 00:00:00.000,fraxswap,1215.0,0.10989289286935316
2023-12-07 00:00:00.000,gmx,2396.0,0.2167105936748726
2023-12-07 00:00:00.000,hashflow,1362.0,0.12318857620416382
2023-12-07 00:00:00.000,kyberswap,1661.0,0.15023217700081945
2023-12-07 00:00:00.000,level-finance,16.0,0.0014471492065100007
2023-12-07 00:00:00.000,maverick,3302.0,0.29865541749350144
2023-12-07 00:00:00.000,pancakeswap,549934.0,49.73978448330442
2023-12-07 00:00:00.000,pangolin,9826.0,0.8887305064479541
2023-12-07 00:00:00.000,quickswap,66493.0,6.014080761779343
2023-12-07 00:00:00.000,ramses-v2,7154.0,0.6470565889607841
2023-12-07 00:00:00.000,sparta,1164.0,0.10528010477360256
2023-12-07 00:00:00.000,sushiswap,21080.0,1.906619079576926
2023-12-07 00:00:00.000,swapbased,687.0,0.06213696905452316
2023-12-07 00:00:00.000,synthetix,36.0,0.0032560857146475015
2023-12-07 00:00:00.000,trader joe,54586.0,4.937130411659681
2023-12-07 00:00:00.000,uniswap,277757.0,25.12223888453739
2023-12-07 00:00:00.000,velodrome,13425.0,1.2142486310872975
2023-12-07 00:00:00.000,voodoo,453.0,0.040972411909314395
2023-12-07 00:00:00.000,woofi,15785.0,1.4277031390475226
2023-12-07 00:00:00.000,zyberswap,1181.0,0.10681770080551943
2023-12-08 00:00:00.000,aerodrome,3094.0,0.2779097664533989
2023-12-08 00:00:00.000,alienbase,421.0,0.03781512982446055
2023-12-08 00:00:00.000,balancer,7556.0,0.6786962492960188
2023-12-08 00:00:00.000,baseswap,7418.0,0.6663007910637728
2023-12-08 00:00:00.000,beethoven-x,1019.0,0.0915287821641931
2023-12-08 00:00:00.000,biswap,16040.0,1.4407474640958366
2023-12-08 00:00:00.000,camelot,19034.0,1.7096750144389123
2023-12-08 00:00:00.000,curve,3157.0,0.28356856260290253
2023-12-08 00:00:00.000,dackieswap,841.0,0.07554043748781787
2023-12-08 00:00:00.000,dodo,5158.0,0.46330270697046916
2023-12-08 00:00:00.000,fraxswap,500.0,0.044911080551615856
2023-12-08 00:00:00.000,gmx,2117.0,0.19015351505554154
2023-12-08 00:00:00.000,hashflow,1598.0,0.1435358134429643
2023-12-08 00:00:00.000,kyberswap,1637.0,0.1470388777259903
2023-12-08 00:00:00.000,level-finance,27.0,0.002425198349787256
2023-12-08 00:00:00.000,maverick,3141.0,0.2821314080252508
2023-12-08 00:00:00.000,pancakeswap,603140.0,54.175338247803175
2023-12-08 00:00:00.000,pangolin,14458.0,1.298648805230524
2023-12-08 00:00:00.000,quickswap,55926.0,5.023394181859336
2023-12-08 00:00:00.000,ramses-v2,4969.0,0.44632631852195837
2023-12-08 00:00:00.000,sparta,1356.0,0.1217988504559822
2023-12-08 00:00:00.000,sushiswap,18565.0,1.6675484208814966
2023-12-08 00:00:00.000,swapbased,503.0,0.04518054703492555
2023-12-08 00:00:00.000,synthetix,32.0,0.002874309155303415
2023-12-08 00:00:00.000,trader joe,81305.0,7.3029908084982535
2023-12-08 00:00:00.000,uniswap,233954.0,21.014253878745475
2023-12-08 00:00:00.000,velodrome,9058.0,0.8136091352730728
2023-12-08 00:00:00.000,voodoo,547.0,0.04913272212346775
2023-12-08 00:00:00.000,woofi,15794.0,1.4186512124644417
2023-12-08 00:00:00.000,zyberswap,946.0,0.0849717644036572
2023-12-09 00:00:00.000,aerodrome,3212.0,0.2536641918876423
2023-12-09 00:00:00.000,alienbase,451.0,0.0356172324225799
2023-12-09 00:00:00.000,balancer,10386.0,0.8202230065208757
2023-12-09 00:00:00.000,baseswap,6356.0,0.5019581580441638
2023-12-09 00:00:00.000,beethoven-x,1203.0,0.09500561109614994
2023-12-09 00:00:00.000,biswap,18754.0,1.4810766670799633
2023-12-09 00:00:00.000,camelot,23257.0,1.8366961739510885
2023-12-09 00:00:00.000,curve,4049.0,0.31976535272511314
2023-12-09 00:00:00.000,dackieswap,1104.0,0.0871871942229007
2023-12-09 00:00:00.000,dodo,6601.0,0.5213067654577604
2023-12-09 00:00:00.000,fraxswap,742.0,0.058598639595464054
2023-12-09 00:00:00.000,gmx,2117.0,0.16718776283503695
2023-12-09 00:00:00.000,hashflow,1519.0,0.11996136596429906
2023-12-09 00:00:00.000,kyberswap,2467.0,0.19482863056874639
2023-12-09 00:00:00.000,level-finance,17.0,0.0013425564327801739
2023-12-09 00:00:00.000,maverick,4311.0,0.34045651657148995
2023-12-09 00:00:00.000,pancakeswap,631006.0,49.83300967193449
2023-12-09 00:00:00.000,pangolin,14700.0,1.1609164448157971
2023-12-09 00:00:00.000,quickswap,76937.0,6.076015545224013
2023-12-09 00:00:00.000,ramses-v2,5606.0,0.44272772718621495
2023-12-09 00:00:00.000,sparta,1151.0,0.09089896788999882
2023-12-09 00:00:00.000,sushiswap,22980.0,1.8148204014875526
2023-12-09 00:00:00.000,swapbased,749.0,0.05915145695013825
2023-12-09 00:00:00.000,synthetix,84.0,0.006633808256090271
2023-12-09 00:00:00.000,trader joe,129077.0,10.193715098468617
2023-12-09 00:00:00.000,uniswap,267573.0,21.13128543460526
2023-12-09 00:00:00.000,velodrome,10209.0,0.8062446248383996
2023-12-09 00:00:00.000,voodoo,580.0,0.045804866530147106
2023-12-09 00:00:00.000,woofi,17881.0,1.4121324455613111
2023-12-09 00:00:00.000,zyberswap,1162.0,0.0917676808759154
2023-12-10 00:00:00.000,aerodrome,3316.0,0.2822211725455652
2023-12-10 00:00:00.000,alienbase,455.0,0.038724557752784126
2023-12-10 00:00:00.000,balancer,9359.0,0.7965343648534212
2023-12-10 00:00:00.000,baseswap,6611.0,0.5626550578102326
2023-12-10 00:00:00.000,beethoven-x,1044.0,0.08885371053605852
2023-12-10 00:00:00.000,biswap,13837.0,1.1776521002753273
2023-12-10 00:00:00.000,camelot,15337.0,1.305315477482308
2023-12-10 00:00:00.000,curve,4938.0,0.4202678377653803
2023-12-10 00:00:00.000,dackieswap,824.0,0.07012974854570136
2023-12-10 00:00:00.000,dodo,5751.0,0.48946138821156376
2023-12-10 00:00:00.000,fraxswap,715.0,0.06085287646866076
2023-12-10 00:00:00.000,gmx,1198.0,0.10196048392930852
2023-12-10 00:00:00.000,hashflow,1461.0,0.12434412939959914
2023-12-10 00:00:00.000,kyberswap,2248.0,0.19132484797419497
2023-12-10 00:00:00.000,level-finance,4.0,0.00034043567255194837
2023-12-10 00:00:00.000,maverick,5518.0,0.46963101028541276
2023-12-10 00:00:00.000,pancakeswap,613855.0,52.24453494359407
2023-12-10 00:00:00.000,pangolin,14120.0,1.2017379241083777
2023-12-10 00:00:00.000,quickswap,72246.0,6.148778899797016
2023-12-10 00:00:00.000,ramses-v2,3317.0,0.2823062814637032
2023-12-10 00:00:00.000,sparta,986.0,0.08391739328405527
2023-12-10 00:00:00.000,sushiswap,25996.0,2.2124914359151124
2023-12-10 00:00:00.000,swapbased,811.0,0.06902333260990753
2023-12-10 00:00:00.000,synthetix,18.0,0.0015319605264837678
2023-12-10 00:00:00.000,trader joe,121133.0,10.309498580808791
2023-12-10 00:00:00.000,uniswap,219109.0,18.648129944296212
2023-12-10 00:00:00.000,velodrome,10029.0,0.8535573400058725
2023-12-10 00:00:00.000,voodoo,581.0,0.0494482814381705
2023-12-10 00:00:00.000,woofi,19493.0,1.6590281412637822
2023-12-10 00:00:00.000,zyberswap,655.0,0.055746341380381544
2023-12-11 00:00:00.000,aerodrome,4332.0,0.2771355494794432
2023-12-11 00:00:00.000,alienbase,806.0,0.05156307776556584
2023-12-11 00:00:00.000,balancer,12322.0,0.7882881442026084
2023-12-11 00:00:00.000,baseswap,7911.0,0.506098645413637
2023-12-11 00:00:00.000,beethoven-x,1498.0,0.09583311475535686
2023-12-11 00:00:00.000,biswap,26164.0,1.6738168320822144
2023-12-11 00:00:00.000,camelot,26444.0,1.6917295638121876
2023-12-11 00:00:00.000,curve,6630.0,0.4241478977490094
2023-12-11 00:00:00.000,dackieswap,1536.0,0.09826412834728182
2023-12-11 00:00:00.000,dodo,8994.0,0.5753825327834977
2023-12-11 00:00:00.000,fraxswap,2186.0,0.13984725557757685
2023-12-11 00:00:00.000,gmx,3085.0,0.19735991923916948
2023-12-11 00:00:00.000,hashflow,1397.0,0.08937173652418794
2023-12-11 00:00:00.000,kyberswap,2923.0,0.18699612445254216
2023-12-11 00:00:00.000,level-finance,44.0,0.0028148578432815098
2023-12-11 00:00:00.000,maverick,4458.0,0.2851962787579312
2023-12-11 00:00:00.000,pancakeswap,693944.0,44.394402527230554
2023-12-11 00:00:00.000,pangolin,34361.0,2.198212053477181
2023-12-11 00:00:00.000,quickswap,85937.0,5.497737238138253
2023-12-11 00:00:00.000,ramses-v2,7128.0,0.45600697061160467
2023-12-11 00:00:00.000,sparta,1192.0,0.07625705793617182
2023-12-11 00:00:00.000,sushiswap,28634.0,1.8318327155573355
2023-12-11 00:00:00.000,swapbased,647.0,0.04139120510461675
2023-12-11 00:00:00.000,synthetix,117.0,0.007484962901453107
2023-12-11 00:00:00.000,trader joe,175924.0,11.25456934594219
2023-12-11 00:00:00.000,uniswap,383742.0,24.54952678401212
2023-12-11 00:00:00.000,velodrome,17337.0,1.109117964294808
2023-12-11 00:00:00.000,voodoo,672.0,0.042990556151935796
2023-12-11 00:00:00.000,woofi,21039.0,1.345949867381811
2023-12-11 00:00:00.000,zyberswap,1730.0,0.11067509247447757
2023-12-12 00:00:00.000,aerodrome,4385.0,0.29936358782993144
2023-12-12 00:00:00.000,alienbase,400.0,0.02730796696282157
2023-12-12 00:00:00.000,balancer,11024.0,0.7526075694953624
2023-12-12 00:00:00.000,baseswap,6912.0,0.4718816691175567
2023-12-12 00:00:00.000,beethoven-x,1218.0,0.08315275940179168
2023-12-12 00:00:00.000,biswap,20067.0,1.369972432607351
2023-12-12 00:00:00.000,camelot,24901.0,1.6999892133530499
2023-12-12 00:00:00.000,curve,6035.0,0.4120089515515704
2023-12-12 00:00:00.000,dackieswap,1643.0,0.11216747429978959
2023-12-12 00:00:00.000,dodo,7123.0,0.48628662169044506
2023-12-12 00:00:00.000,fraxswap,1124.0,0.0767353871655286
2023-12-12 00:00:00.000,gmx,1753.0,0.11967716521456553
2023-12-12 00:00:00.000,hashflow,1690.0,0.11537616041792113
2023-12-12 00:00:00.000,kyberswap,3413.0,0.23300522811027505
2023-12-12 00:00:00.000,level-finance,18.0,0.0012288585133269705
2023-12-12 00:00:00.000,maverick,3985.0,0.2720556208671099
2023-12-12 00:00:00.000,pancakeswap,644162.0,43.97688653676266
2023-12-12 00:00:00.000,pangolin,23787.0,1.6239365253615916
2023-12-12 00:00:00.000,quickswap,80621.0,5.503989011274094
2023-12-12 00:00:00.000,ramses-v2,6687.0,0.4565209377009696
2023-12-12 00:00:00.000,sparta,1411.0,0.09632885346135309
2023-12-12 00:00:00.000,sushiswap,27817.0,1.8990642925120191
2023-12-12 00:00:00.000,swapbased,677.0,0.046218734084575504
2023-12-12 00:00:00.000,synthetix,94.0,0.006417372236263068
2023-12-12 00:00:00.000,trader joe,235422.0,16.07224049580345
2023-12-12 00:00:00.000,uniswap,313423.0,21.39736232347106
2023-12-12 00:00:00.000,velodrome,12123.0,0.8276362087257146
2023-12-12 00:00:00.000,voodoo,358.0,0.024440630431725306
2023-12-12 00:00:00.000,woofi,20967.0,1.4314153582736995
2023-12-12 00:00:00.000,zyberswap,1534.0,0.10472605330242071
2023-12-13 00:00:00.000,aerodrome,3884.0,0.31899708106172475
2023-12-13 00:00:00.000,alienbase,754.0,0.06192682778592701
2023-12-13 00:00:00.000,balancer,8730.0,0.7170042527468736
2023-12-13 00:00:00.000,baseswap,3652.0,0.2999426725122088
2023-12-13 00:00:00.000,beethoven-x,1274.0,0.10463498487966977
2023-12-13 00:00:00.000,biswap,18659.0,1.5324836600233582
2023-12-13 00:00:00.000,camelot,22078.0,1.8132897929147167
2023-12-13 00:00:00.000,curve,4357.0,0.35784507780276387
2023-12-13 00:00:00.000,dackieswap,1342.0,0.11021989773038997
2023-12-13 00:00:00.000,dodo,5962.0,0.48966544729402756
2023-12-13 00:00:00.000,fraxswap,992.0,0.08147402276344773
2023-12-13 00:00:00.000,gmx,2921.0,0.23990485936696654
2023-12-13 00:00:00.000,hashflow,1730.0,0.1420867534080288
2023-12-13 00:00:00.000,kyberswap,2069.0,0.16992918659029574
2023-12-13 00:00:00.000,level-finance,22.0,0.0018068835693506554
2023-12-13 00:00:00.000,maverick,3931.0,0.32285724141442845
2023-12-13 00:00:00.000,pancakeswap,599821.0,49.26394133870361
2023-12-13 00:00:00.000,pangolin,12890.0,1.058669509496816
2023-12-13 00:00:00.000,quickswap,63434.0,5.2099023790086125
2023-12-13 00:00:00.000,ramses-v2,6242.0,0.5126621472675814
2023-12-13 00:00:00.000,sparta,1367.0,0.112273174513743
2023-12-13 00:00:00.000,sushiswap,24746.0,2.032415491234151
2023-12-13 00:00:00.000,swapbased,680.0,0.05584912850720207
2023-12-13 00:00:00.000,synthetix,54.0,0.004435077852042517
2023-12-13 00:00:00.000,trader joe,115596.0,9.494023321939016
2023-12-13 00:00:00.000,uniswap,282999.0,23.24301105648482
2023-12-13 00:00:00.000,velodrome,9756.0,0.8012707319356814
2023-12-13 00:00:00.000,voodoo,503.0,0.04131192888106271
2023-12-13 00:00:00.000,woofi,15691.0,1.2887186403036879
2023-12-13 00:00:00.000,zyberswap,1430.0,0.11744743200779259
2023-12-14 00:00:00.000,aerodrome,5125.0,0.4666837859938407
2023-12-14 00:00:00.000,alienbase,379.0,0.03451183510081281
2023-12-14 00:00:00.000,balancer,8309.0,0.7566196249410384
2023-12-14 00:00:00.000,baseswap,4104.0,0.37371126979877506
2023-12-14 00:00:00.000,beethoven-x,982.0,0.08942116640896615
2023-12-14 00:00:00.000,biswap,14523.0,1.3224680241928874
2023-12-14 00:00:00.000,camelot,16795.0,1.5293569142959131
2023-12-14 00:00:00.000,curve,3070.0,0.27955497034167626
2023-12-14 00:00:00.000,dackieswap,1079.0,0.09825401074875202
2023-12-14 00:00:00.000,dodo,5138.0,0.4678675692558738
2023-12-14 00:00:00.000,fraxswap,563.0,0.05126692127112825
2023-12-14 00:00:00.000,gmx,2162.0,0.19687226250120654
2023-12-14 00:00:00.000,hashflow,1183.0,0.10772427684501729
2023-12-14 00:00:00.000,kyberswap,1989.0,0.18111883909107301
2023-12-14 00:00:00.000,level-finance,18.0,0.0016390845166612941
2023-12-14 00:00:00.000,maverick,2926.0,0.26644229420838594
2023-12-14 00:00:00.000,pancakeswap,586953.0,53.44808746154981
2023-12-14 00:00:00.000,pangolin,7708.0,0.7018924141347364
2023-12-14 00:00:00.000,quickswap,55451.0,5.049381974076968
2023-12-14 00:00:00.000,ramses-v2,4709.0,0.4288027216087797
2023-12-14 00:00:00.000,sparta,2071.0,0.18858577966697443
2023-12-14 00:00:00.000,sushiswap,21076.0,1.9191858485085243
2023-12-14 00:00:00.000,swapbased,667.0,0.0607371873673935
2023-12-14 00:00:00.000,synthetix,29.0,0.002640747276843196
2023-12-14 00:00:00.000,trader joe,93429.0,8.507668183730448
2023-12-14 00:00:00.000,uniswap,234113.0,21.31838852495142
2023-12-14 00:00:00.000,velodrome,8974.0,0.8171746918065808
2023-12-14 00:00:00.000,voodoo,353.0,0.032144268576746494
2023-12-14 00:00:00.000,woofi,13225.0,1.204271818491423
2023-12-14 00:00:00.000,zyberswap,1071.0,0.097525528741347
2023-12-15 00:00:00.000,aerodrome,4280.0,0.4145663906765181
2023-12-15 00:00:00.000,alienbase,299.0,0.02896153056361657
2023-12-15 00:00:00.000,balancer,7619.0,0.7379862921879419
2023-12-15 00:00:00.000,baseswap,5127.0,0.49660791705572627
2023-12-15 00:00:00.000,beethoven-x,777.0,0.07526123494290994
2023-12-15 00:00:00.000,biswap,12755.0,1.2354659609997636
2023-12-15 00:00:00.000,camelot,10123.0,0.9805270029949517
2023-12-15 00:00:00.000,curve,2837.0,0.2747955257825425
2023-12-15 00:00:00.000,dackieswap,973.0,0.09424605096454489
2023-12-15 00:00:00.000,dodo,5035.0,0.4876966768823057
2023-12-15 00:00:00.000,fraxswap,483.0,0.04678401091045753
2023-12-15 00:00:00.000,gmx,1096.0,0.10615999163118314
2023-12-15 00:00:00.000,hashflow,1371.0,0.13279685084521176
2023-12-15 00:00:00.000,kyberswap,1692.0,0.1638893301459506
2023-12-15 00:00:00.000,level-finance,18.0,0.001743503512190964
2023-12-15 00:00:00.000,maverick,2157.0,0.2089298375442172
2023-12-15 00:00:00.000,pancakeswap,617125.0,59.77553360893604
2023-12-15 00:00:00.000,pangolin,5827.0,0.5644108314187082
2023-12-15 00:00:00.000,quickswap,54070.0,5.237290828009191
2023-12-15 00:00:00.000,ramses-v2,2553.0,0.24728691481241838
2023-12-15 00:00:00.000,sparta,1296.0,0.1255322528777494
2023-12-15 00:00:00.000,sushiswap,20935.0,2.0277914459843243
2023-12-15 00:00:00.000,swapbased,560.0,0.05424233149038555
2023-12-15 00:00:00.000,synthetix,27.0,0.002615255268286446
2023-12-15 00:00:00.000,trader joe,67122.0,6.501524596960105
