DATE,DEX,ACTIVE_USERS,PCT_SHARE
2023-10-19 00:00:00.000,swapbased,919.0,0.4383977254838356
2023-10-19 00:00:00.000,synthetix,5.0,0.00238518893081521
2023-10-19 00:00:00.000,trader joe,5173.0,2.467716467821416
2023-10-19 00:00:00.000,uniswap,41194.0,19.65109456320035
2023-10-19 00:00:00.000,velodrome,2830.0,1.3500169348414088
2023-10-19 00:00:00.000,voodoo,1.0,0.000477037786163042
2023-10-19 00:00:00.000,woofi,6753.0,3.221436169959022
2023-10-19 00:00:00.000,zyberswap,340.0,0.16219284729543426
2023-10-20 00:00:00.000,aerodrome,1572.0,0.7019486666547592
2023-10-20 00:00:00.000,alienbase,506.0,0.22594530873238428
2023-10-20 00:00:00.000,balancer,2417.0,1.079268401593227
2023-10-20 00:00:00.000,baseswap,3606.0,1.6101952238912605
2023-10-20 00:00:00.000,beethoven-x,350.0,0.1562862807437441
2023-10-20 00:00:00.000,biswap,2135.0,0.9533463125368389
2023-10-20 00:00:00.000,camelot,2551.0,1.1391037205065462
2023-10-20 00:00:00.000,curve,1152.0,0.5144051297622663
2023-10-20 00:00:00.000,dackieswap,542.0,0.24202046903745514
2023-10-20 00:00:00.000,dodo,2065.0,0.9220890563880901
2023-10-20 00:00:00.000,fraxswap,108.0,0.048225480915212456
2023-10-20 00:00:00.000,gmx,416.0,0.18575740796970724
2023-10-20 00:00:00.000,hashflow,912.0,0.40723739439512746
2023-10-20 00:00:00.000,kyberswap,1836.0,0.8198331755586118
2023-10-20 00:00:00.000,level-finance,77.0,0.0343829817636237
2023-10-20 00:00:00.000,maverick,3379.0,1.508832407523175
2023-10-20 00:00:00.000,pancakeswap,116636.0,52.08173325950667
2023-10-20 00:00:00.000,pangolin,826.0,0.36883562255523605
2023-10-20 00:00:00.000,quickswap,8870.0,3.960740886277171
2023-10-20 00:00:00.000,ramses-v2,753.0,0.336238769714398
2023-10-20 00:00:00.000,sparta,401.0,0.1790594245092611
2023-10-20 00:00:00.000,sushiswap,7384.0,3.2971939914623034
2023-10-20 00:00:00.000,swapbased,684.0,0.3054280457963456
2023-10-20 00:00:00.000,synthetix,13.0,0.005804918999053351
2023-10-20 00:00:00.000,trader joe,5002.0,2.233554217943451
2023-10-20 00:00:00.000,uniswap,41315.0,18.448479111222248
2023-10-20 00:00:00.000,velodrome,12055.0,5.382946041045242
2023-10-20 00:00:00.000,woofi,5969.0,2.6653508850268812
2023-10-20 00:00:00.000,zyberswap,416.0,0.18575740796970724
2023-10-21 00:00:00.000,aerodrome,1646.0,0.8124342920321221
2023-10-21 00:00:00.000,alienbase,526.0,0.2596235951451375
2023-10-21 00:00:00.000,balancer,2694.0,1.3297071584049438
2023-10-21 00:00:00.000,baseswap,3000.0,1.4807429380901378
2023-10-21 00:00:00.000,beethoven-x,359.0,0.17719557159145316
2023-10-21 00:00:00.000,biswap,2108.0,1.0404687044980034
2023-10-21 00:00:00.000,camelot,2207.0,1.089333221454978
2023-10-21 00:00:00.000,curve,1065.0,0.5256637430219989
2023-10-21 00:00:00.000,dackieswap,585.0,0.28874487292757683
2023-10-21 00:00:00.000,dodo,1679.0,0.8287224643511137
2023-10-21 00:00:00.000,fraxswap,125.0,0.061697622420422406
2023-10-21 00:00:00.000,gmx,470.0,0.23198306030078825
2023-10-21 00:00:00.000,hashflow,960.0,0.4738377401888441
2023-10-21 00:00:00.000,kyberswap,1749.0,0.8632731329065504
